HHID,PERSID,DATUM,WOTAG,BERTAG,WNRT,ABZEIT,ZWECK,VMDIW,ANZEIT,KM,DAUER,SPEED,REGIONNR,REGION
9111051473,91110514732,06.12.2019,5,1,3,1130,7,41,1145,5,15,20,3,urban
9111051473,91110514732,09.12.2019,1,4,1,845,5,41,950,65,65,60,3,urban
9111051473,91110514732,09.12.2019,1,4,2,1145,7,41,1245,65,60,65,3,urban
9111051473,91110514732,10.12.2019,2,5,1,700,1,41,800,21,60,21,3,urban
9111051473,91110514732,10.12.2019,2,5,2,1430,7,41,1525,21,55,23,3,urban
9111051473,91110514732,11.12.2019,3,6,1,655,1,41,745,21,50,25,3,urban
9111051473,91110514732,11.12.2019,3,6,2,1415,7,41,1510,21,55,23,3,urban
9111051473,91110514732,12.12.2019,4,7,1,700,1,41,750,21,50,25,3,urban
9111051473,91110514732,12.12.2019,4,7,2,1400,7,41,1445,21,45,28,3,urban
9111051460,91110514601,05.12.2019,4,1,1,1100,11,41,1115,6,15,24,4,semiurb
9111051460,91110514601,05.12.2019,4,1,2,1220,7,41,1230,6,10,36,4,semiurb
9111051460,91110514601,05.12.2019,4,1,3,1240,6,41,1250,3,10,18,4,semiurb
9111051460,91110514601,05.12.2019,4,1,4,1315,7,41,1320,3,5,36,4,semiurb
9111051460,91110514601,05.12.2019,4,1,5,1500,4,41,1550,7,50,8,4,semiurb
9111051460,91110514601,05.12.2019,4,1,6,1650,7,41,1710,7,20,21,4,semiurb
9111051460,91110514601,06.12.2019,5,2,1,700,4,41,705,2,5,24,4,semiurb
9111051460,91110514601,06.12.2019,5,2,2,715,7,41,720,2,5,24,4,semiurb
9111051460,91110514601,06.12.2019,5,2,3,900,4,41,910,4,10,24,4,semiurb
9111051460,91110514601,06.12.2019,5,2,4,940,7,41,951,4,11,22,4,semiurb
9111051460,91110514601,06.12.2019,5,2,5,1200,11,41,1210,3,10,18,4,semiurb
9111051460,91110514601,06.12.2019,5,2,6,1400,5,41,1410,2,10,12,4,semiurb
9111051460,91110514601,06.12.2019,5,2,7,1540,7,41,1545,2.5,5,30,4,semiurb
9111051460,91110514601,06.12.2019,5,2,8,1700,5,41,1805,45,65,42,4,semiurb
9111051460,91110514601,06.12.2019,5,2,9,2045,7,41,2130,45,45,60,4,semiurb
9111051460,91110514601,07.12.2019,6,3,1,1200,11,41,1215,5,15,20,4,semiurb
9111051460,91110514601,07.12.2019,6,3,2,1410,7,41,1425,5,15,20,4,semiurb
9111051460,91110514601,08.12.2019,7,4,1,1630,5,41,1710,20,40,30,4,semiurb
9111051460,91110514601,08.12.2019,7,4,2,2000,7,41,2020,20,20,60,4,semiurb
9111051460,91110514601,09.12.2019,1,5,1,700,11,41,715,5,15,20,4,semiurb
9111051460,91110514601,09.12.2019,1,5,2,930,7,41,945,5,15,20,4,semiurb
9111051460,91110514601,09.12.2019,1,5,3,1100,4,41,1110,4,10,24,4,semiurb
9111051460,91110514601,09.12.2019,1,5,4,1120,6,41,1130,4,10,24,4,semiurb
9111051460,91110514601,09.12.2019,1,5,5,1215,7,41,1230,4,15,16,4,semiurb
9111051460,91110514601,09.12.2019,1,5,6,1430,6,41,1445,6,15,24,4,semiurb
9111051460,91110514601,09.12.2019,1,5,7,1500,7,41,1515,6,15,24,4,semiurb
9111051460,91110514601,10.12.2019,2,6,1,900,4,41,930,7,30,14,4,semiurb
9111051460,91110514601,10.12.2019,2,6,2,1230,7,41,1300,7,30,14,4,semiurb
9111051460,91110514601,10.12.2019,2,6,3,1430,6,41,1440,4,10,24,4,semiurb
9111051460,91110514601,10.12.2019,2,6,4,1500,7,41,1510,4,10,24,4,semiurb
9111051460,91110514601,11.12.2019,3,7,1,1415,6,41,1430,5,15,20,4,semiurb
9111051460,91110514601,11.12.2019,3,7,2,1435,7,41,1450,5,15,20,4,semiurb
9111051460,91110514602,05.12.2019,4,1,1,800,4,41,815,5,15,20,4,semiurb
9111051460,91110514602,05.12.2019,4,1,2,900,7,41,915,5,15,20,4,semiurb
9111051449,91110514491,05.12.2019,4,2,1,1530,11,41,1540,2,10,12,1,urban
9111051449,91110514491,05.12.2019,4,2,2,1545,4,41,1555,3,10,18,1,urban
9111051449,91110514491,05.12.2019,4,2,3,1630,7,41,1650,5,20,15,1,urban
9111051449,91110514491,06.12.2019,5,3,1,1700,4,41,1720,5,20,15,1,urban
9111051449,91110514491,06.12.2019,5,3,2,1730,7,41,1750,5,20,15,1,urban
9111051449,91110514491,06.12.2019,5,3,3,2015,5,41,2030,3,15,12,1,urban
9111051449,91110514491,07.12.2019,6,4,1,400,7,41,430,4,30,8,1,urban
9111051449,91110514491,07.12.2019,6,4,2,1145,5,41,1245,70,60,70,1,urban
9111051449,91110514491,07.12.2019,6,4,3,1700,7,41,1800,70,60,70,1,urban
9111051449,91110514491,09.12.2019,1,6,1,1050,4,41,1105,4,15,16,1,urban
9111051449,91110514491,09.12.2019,1,6,2,1150,7,41,1205,4,15,16,1,urban
9111051449,91110514491,10.12.2019,2,7,2,1500,11,41,1530,3,30,6,1,urban
9111051449,91110514491,10.12.2019,2,7,3,1540,7,41,1555,3,15,12,1,urban
9111051428,91110514281,20.01.2020,1,1,1,700,1,41,810,37,70,32,1,urban
9111051428,91110514281,20.01.2020,1,1,2,830,2,41,910,36,40,54,1,urban
9111051428,91110514281,20.01.2020,1,1,3,925,2,41,1030,36,65,33,1,urban
9111051428,91110514281,20.01.2020,1,1,4,1600,7,41,1710,37,70,32,1,urban
9111051428,91110514281,21.01.2020,2,2,1,600,2,41,630,21,30,42,1,urban
9111051428,91110514281,21.01.2020,2,2,2,640,2,41,715,16,35,27,1,urban
9111051428,91110514281,21.01.2020,2,2,3,800,2,41,830,10,30,20,1,urban
9111051428,91110514281,21.01.2020,2,2,4,1640,7,41,1730,27,50,32,1,urban
9111051428,91110514281,22.01.2020,3,3,1,600,1,41,645,26,45,35,1,urban
9111051428,91110514281,22.01.2020,3,3,2,715,2,41,745,16,30,32,1,urban
9111051428,91110514281,22.01.2020,3,3,3,815,2,41,825,9,10,54,1,urban
9111051428,91110514281,22.01.2020,3,3,4,1520,7,41,1605,26,45,35,1,urban
9111051428,91110514281,23.01.2020,4,4,1,730,2,41,930,90,120,45,1,urban
9111051428,91110514281,23.01.2020,4,4,2,1100,2,41,1230,98,90,65,1,urban
9111051428,91110514281,23.01.2020,4,4,3,1430,7,41,1530,36,60,36,1,urban
9111051428,91110514281,24.01.2020,5,5,1,700,1,41,800,26,60,26,1,urban
9111051428,91110514281,24.01.2020,5,5,2,845,2,41,1000,36,75,29,1,urban
9111051428,91110514281,24.01.2020,5,5,3,1030,2,41,1115,36,45,48,1,urban
9111051428,91110514281,24.01.2020,5,5,4,1600,7,41,1710,26,70,22,1,urban
9111051336,91110513361,18.01.2020,6,1,1,1015,11,41,1016,0.3,1,18,6,rural
9111051336,91110513361,18.01.2020,6,1,2,1020,7,41,1021,0.3,1,18,6,rural
9111051336,91110513361,20.01.2020,1,3,1,710,1,41,735,18,25,43,6,rural
9111051336,91110513361,20.01.2020,1,3,2,1640,7,41,1705,18,25,43,6,rural
9111051336,91110513361,20.01.2020,1,3,3,1706,4,41,1711,3.3,5,40,6,rural
9111051336,91110513361,20.01.2020,1,3,4,1715,7,41,1720,3.3,5,40,6,rural
9111051336,91110513361,21.01.2020,2,4,1,710,1,41,730,18,20,54,6,rural
9111051336,91110513361,21.01.2020,2,4,2,1400,7,41,1425,18,25,43,6,rural
9111051336,91110513361,23.01.2020,4,6,1,1550,11,41,1555,3.9,5,47,6,rural
9111051336,91110513361,23.01.2020,4,6,2,1645,4,41,1648,0.8,3,16,6,rural
9111051336,91110513361,23.01.2020,4,6,3,1655,7,41,1705,3.5,10,21,6,rural
9111051336,91110513362,18.01.2020,6,1,1,1115,4,41,1130,8,15,32,6,rural
9111051336,91110513362,18.01.2020,6,1,2,1215,7,41,1230,8,15,32,6,rural
9111051336,91110513362,20.01.2020,1,3,3,1140,11,41,1142,0.4,2,12,6,rural
9111051336,91110513362,20.01.2020,1,3,4,1245,4,41,1255,4.5,10,27,6,rural
9111051336,91110513362,20.01.2020,1,3,5,1330,7,41,1340,4,10,24,6,rural
9111051336,91110513362,21.01.2020,2,4,3,1600,4,41,1610,7,10,42,6,rural
9111051336,91110513362,21.01.2020,2,4,4,1700,7,41,1710,7,10,42,6,rural
9111051336,91110513362,22.01.2020,3,5,3,1400,4,41,1415,10,15,40,6,rural
9111051336,91110513362,22.01.2020,3,5,4,1515,6,41,1530,10,15,40,6,rural
9111051336,91110513362,22.01.2020,3,5,5,1540,7,41,1542,0.3,2,9,6,rural
9111051336,91110513362,23.01.2020,4,6,1,850,6,41,855,0.3,5,4,6,rural
9111051336,91110513362,23.01.2020,4,6,2,900,7,41,905,0.3,5,4,6,rural
9111051336,91110513362,23.01.2020,4,6,3,1030,4,41,1035,3.3,5,40,6,rural
9111051336,91110513362,23.01.2020,4,6,4,1045,7,41,1050,3.3,5,40,6,rural
9111051336,91110513362,23.01.2020,4,6,5,1700,4,41,1710,8,10,48,6,rural
9111051336,91110513362,23.01.2020,4,6,6,1800,7,41,1810,8,10,48,6,rural
9111051336,91110513362,24.01.2020,5,7,5,1700,5,41,1710,6,10,36,6,rural
9111051336,91110513362,24.01.2020,5,7,6,2315,7,41,2325,6,10,36,6,rural
9111051109,91110511091,16.01.2020,4,3,3,1540,4,41,1555,2,15,8,1,urban
9111051109,91110511091,16.01.2020,4,3,4,1750,7,41,1810,2.5,20,8,1,urban
9111051109,91110511091,17.01.2020,5,4,2,1245,4,41,1318,6,33,11,1,urban
9111051109,91110511091,17.01.2020,5,4,3,1325,7,41,1345,6,20,18,1,urban
9111051104,91110511042,09.12.2019,1,1,1,1015,4,41,1032,6.2,17,22,6,rural
9111051104,91110511042,09.12.2019,1,1,2,1115,7,41,1132,6.2,17,22,6,rural
9111051104,91110511042,10.12.2019,2,2,1,1120,4,41,1155,25.5,35,44,6,rural
9111051104,91110511042,10.12.2019,2,2,2,1502,7,41,1540,25.5,38,40,6,rural
9111051104,91110511042,11.12.2019,3,3,1,950,11,41,1009,6.2,19,20,6,rural
9111051104,91110511042,11.12.2019,3,3,2,1100,7,41,1115,6.2,15,25,6,rural
9111051104,91110511042,12.12.2019,4,4,1,1010,11,41,1018,4.1,8,31,6,rural
9111051104,91110511042,12.12.2019,4,4,2,1135,7,41,1147,4.1,12,21,6,rural
9111051104,91110511042,14.12.2019,6,6,1,930,4,41,947,6.2,17,22,6,rural
9111051104,91110511042,14.12.2019,6,6,2,1025,7,41,1039,6.2,14,27,6,rural
9111051052,91110510521,17.01.2020,5,1,1,650,1,41,653,2,3,40,6,rural
9111051052,91110510521,17.01.2020,5,1,2,805,4,41,810,3,5,36,6,rural
9111051052,91110510521,17.01.2020,5,1,3,825,1,41,830,3,5,36,6,rural
9111051052,91110510521,17.01.2020,5,1,4,1605,7,41,1608,2,3,40,6,rural
9111051052,91110510521,18.01.2020,6,2,1,1900,5,41,1945,21,45,28,6,rural
9111051052,91110510521,18.01.2020,6,2,2,2205,7,41,2240,21,35,36,6,rural
9111051052,91110510521,19.01.2020,7,3,1,1345,6,41,1405,17,20,51,6,rural
9111051052,91110510521,19.01.2020,7,3,2,1410,7,41,1430,17,20,51,6,rural
9111051052,91110510521,19.01.2020,7,3,3,2040,6,41,2100,17,20,51,6,rural
9111051052,91110510521,19.01.2020,7,3,4,2105,7,41,2125,17,20,51,6,rural
9111051052,91110510521,20.01.2020,1,4,1,645,1,41,649,2,4,30,6,rural
9111051052,91110510521,20.01.2020,1,4,2,1605,7,41,1608,2,3,40,6,rural
9111051052,91110510521,21.01.2020,2,5,1,645,1,41,649,2,4,30,6,rural
9111051052,91110510521,21.01.2020,2,5,2,815,2,41,900,50,45,67,6,rural
9111051052,91110510521,21.01.2020,2,5,4,1150,4,41,1200,3,10,18,6,rural
9111051052,91110510521,21.01.2020,2,5,5,1205,1,41,1210,3,5,36,6,rural
9111051052,91110510521,21.01.2020,2,5,6,1610,7,41,1615,2,5,24,6,rural
9111051052,91110510521,22.01.2020,3,6,1,645,1,41,650,2,5,24,6,rural
9111051052,91110510521,22.01.2020,3,6,2,1605,7,41,1610,2,5,24,6,rural
9111051052,91110510521,22.01.2020,3,6,3,1620,6,41,1640,11,20,33,6,rural
9111051052,91110510521,22.01.2020,3,6,4,1730,7,41,1755,11,25,26,6,rural
9111051052,91110510521,23.01.2020,4,7,1,645,1,41,650,2,5,24,6,rural
9111051052,91110510521,23.01.2020,4,7,2,1300,2,41,1310,4,10,24,6,rural
9111051052,91110510521,23.01.2020,4,7,3,1330,2,41,1340,4,10,24,6,rural
9111051052,91110510521,23.01.2020,4,7,4,1625,7,41,1630,2,5,24,6,rural
9111051052,91110510523,17.01.2020,5,1,3,1530,3,41,1615,17.5,45,23,6,rural
9111051052,91110510523,17.01.2020,5,1,4,1630,7,41,1715,17.5,45,23,6,rural
9111051052,91110510523,21.01.2020,2,5,3,1615,3,41,1700,17.5,45,23,6,rural
9111051052,91110510523,21.01.2020,2,5,4,1715,7,41,1800,17.5,45,23,6,rural
9111051007,91110510071,13.01.2020,1,1,1,730,11,41,900,108,90,72,5,semiurb
9111051007,91110510071,13.01.2020,1,1,2,1000,1,41,1015,8,15,32,5,semiurb
9111051007,91110510071,13.01.2020,1,1,3,1403,7,41,1508,110,65,102,5,semiurb
9111051007,91110510071,14.01.2020,2,2,1,827,1,41,943,108,76,85,5,semiurb
9111051007,91110510071,14.01.2020,2,2,2,1415,7,41,1543,108,88,74,5,semiurb
9111051007,91110510071,15.01.2020,3,3,1,945,4,41,953,3,8,23,5,semiurb
9111051007,91110510071,15.01.2020,3,3,2,1030,7,41,1035,3,5,36,5,semiurb
9111051007,91110510071,15.01.2020,3,3,3,1055,5,41,1104,8,9,53,5,semiurb
9111051007,91110510071,15.01.2020,3,3,4,1405,7,41,1415,8,10,48,5,semiurb
9111051007,91110510071,16.01.2020,4,4,1,1045,5,41,1103,8,18,27,5,semiurb
9111051007,91110510071,16.01.2020,4,4,2,1345,7,41,1350,8,5,96,5,semiurb
9111051007,91110510071,16.01.2020,4,4,3,1450,4,41,1533,32,43,45,5,semiurb
9111051007,91110510071,16.01.2020,4,4,4,1603,7,41,1641,32,38,51,5,semiurb
9111051007,91110510071,17.01.2020,5,5,1,1005,4,41,1035,31,30,62,5,semiurb
9111051007,91110510071,17.01.2020,5,5,2,1045,7,41,1120,31,35,53,5,semiurb
9111051007,91110510071,17.01.2020,5,5,3,1230,5,41,1240,8,10,48,5,semiurb
9111051007,91110510071,17.01.2020,5,5,4,1431,7,41,1440,8,9,53,5,semiurb
9111051007,91110510071,19.01.2020,7,7,1,1100,5,41,1145,62,45,83,5,semiurb
9111051007,91110510071,19.01.2020,7,7,2,1230,5,41,1310,48,40,72,5,semiurb
9111051007,91110510071,19.01.2020,7,7,3,1530,7,41,1630,105,60,105,5,semiurb
9111050870,91110508701,03.12.2019,2,1,1,830,11,41,845,1,15,4,5,semiurb
9111050870,91110508701,03.12.2019,2,1,2,1100,7,41,1115,1,15,4,5,semiurb
9111050870,91110508701,03.12.2019,2,1,3,1545,6,41,1610,11,25,26,5,semiurb
9111050870,91110508701,03.12.2019,2,1,4,1620,7,41,1635,11,15,44,5,semiurb
9111050870,91110508701,04.12.2019,3,2,1,900,11,41,915,1,15,4,5,semiurb
9111050870,91110508701,04.12.2019,3,2,2,1300,7,41,1315,1,15,4,5,semiurb
9111050870,91110508701,04.12.2019,3,2,3,1545,6,41,1605,11,20,33,5,semiurb
9111050870,91110508701,04.12.2019,3,2,4,1620,7,41,1640,11,20,33,5,semiurb
9111050870,91110508701,05.12.2019,4,3,1,730,11,41,800,10,30,20,5,semiurb
9111050870,91110508701,05.12.2019,4,3,2,815,1,41,830,3,15,12,5,semiurb
9111050870,91110508701,05.12.2019,4,3,3,1200,2,41,1845,70,405,10,5,semiurb
9111050870,91110508701,05.12.2019,4,3,4,1945,7,41,2015,1.5,30,3,5,semiurb
9111050870,91110508701,06.12.2019,5,4,1,620,1,41,650,13,30,26,5,semiurb
9111050870,91110508701,06.12.2019,5,4,3,1500,6,41,1600,90,60,90,5,semiurb
9111050870,91110508701,06.12.2019,5,4,4,1615,7,41,1730,90,75,72,5,semiurb
9111050870,91110508701,07.12.2019,6,5,1,730,4,41,740,5,10,30,5,semiurb
9111050870,91110508701,07.12.2019,6,5,2,750,7,41,800,5,10,30,5,semiurb
9111050870,91110508701,07.12.2019,6,5,3,1500,5,41,1630,95,90,63,5,semiurb
9111050870,91110508701,08.12.2019,7,6,1,30,7,41,130,95,60,95,5,semiurb
9111050870,91110508701,08.12.2019,7,6,2,1330,6,41,1445,90,75,72,5,semiurb
9111050870,91110508701,08.12.2019,7,6,3,1700,7,41,1815,90,75,72,5,semiurb
9111050870,91110508701,09.12.2019,1,7,1,800,11,41,810,1,10,6,5,semiurb
9111050870,91110508701,09.12.2019,1,7,2,1300,7,41,1310,1,10,6,5,semiurb
9111050870,91110508701,09.12.2019,1,7,3,1530,6,41,1600,11,30,22,5,semiurb
9111050870,91110508701,09.12.2019,1,7,4,1610,7,41,1640,11,30,22,5,semiurb
9111050870,91110508702,03.12.2019,2,1,1,710,6,41,730,11,20,33,5,semiurb
9111050870,91110508702,03.12.2019,2,1,2,745,1,41,800,6.2,15,25,5,semiurb
9111050870,91110508702,03.12.2019,2,1,3,1830,5,41,1845,4,15,16,5,semiurb
9111050870,91110508702,03.12.2019,2,1,4,2055,7,41,2125,17,30,34,5,semiurb
9111050870,91110508702,04.12.2019,3,2,1,710,6,41,730,11,20,33,5,semiurb
9111050870,91110508702,04.12.2019,3,2,2,745,1,41,800,6.2,15,25,5,semiurb
9111050870,91110508702,04.12.2019,3,2,3,803,2,41,830,12,27,27,5,semiurb
9111050870,91110508702,04.12.2019,3,2,4,1045,2,41,1115,12,30,24,5,semiurb
9111050870,91110508702,04.12.2019,3,2,5,1810,7,41,1845,17,35,29,5,semiurb
9111050870,91110508702,05.12.2019,4,3,1,710,6,41,730,11,20,33,5,semiurb
9111050870,91110508702,05.12.2019,4,3,2,740,1,41,805,6.2,25,15,5,semiurb
9111050870,91110508702,05.12.2019,4,3,3,1630,2,41,1640,3,10,18,5,semiurb
9111050870,91110508702,05.12.2019,4,3,4,1645,4,41,1655,1,10,6,5,semiurb
9111050870,91110508702,05.12.2019,4,3,5,1710,1,41,1720,2,10,12,5,semiurb
9111050870,91110508702,05.12.2019,4,3,6,2015,7,41,2040,17,25,41,5,semiurb
9111050870,91110508702,06.12.2019,5,4,1,710,6,41,730,11,20,33,5,semiurb
9111050870,91110508702,06.12.2019,5,4,2,740,1,41,805,6.2,25,15,5,semiurb
9111050870,91110508702,06.12.2019,5,4,3,2000,5,41,2015,3,15,12,5,semiurb
9111050870,91110508702,06.12.2019,5,4,4,2300,7,41,2340,17,40,26,5,semiurb
9111050870,91110508702,07.12.2019,6,5,1,1000,4,41,1010,3,10,18,5,semiurb
9111050870,91110508702,07.12.2019,6,5,2,1030,7,41,1040,3,10,18,5,semiurb
9111050870,91110508702,09.12.2019,1,7,1,710,6,41,730,11,20,33,5,semiurb
9111050870,91110508702,09.12.2019,1,7,2,740,1,41,800,6.2,20,19,5,semiurb
9111050870,91110508702,09.12.2019,1,7,3,1800,7,41,1840,17,40,26,5,semiurb
9111050818,91110508181,18.01.2020,6,2,1,1400,4,41,1420,6.3,20,19,3,urban
9111050818,91110508181,18.01.2020,6,2,2,1530,7,41,1550,6.3,20,19,3,urban
9111050818,91110508181,20.01.2020,1,4,2,715,1,41,810,8.5,55,9,3,urban
9111050818,91110508181,20.01.2020,1,4,3,1530,7,41,1620,8.5,50,10,3,urban
9111050818,91110508181,23.01.2020,4,7,3,1500,4,41,1545,8.5,45,11,3,urban
9111050818,91110508181,23.01.2020,4,7,4,1715,7,41,1805,8.5,50,10,3,urban
9111050818,91110508182,20.01.2020,1,4,3,1830,5,41,1850,6.2,20,19,3,urban
9111050818,91110508182,20.01.2020,1,4,4,2200,7,41,2215,6.2,15,25,3,urban
9111050810,91110508101,16.01.2020,4,1,1,500,1,41,519,18,19,57,5,semiurb
9111050810,91110508101,16.01.2020,4,1,2,1410,7,41,1435,18,25,43,5,semiurb
9111050810,91110508101,16.01.2020,4,1,3,1750,6,41,1753,3.2,3,64,5,semiurb
9111050810,91110508101,16.01.2020,4,1,4,1805,7,41,1810,3.2,5,38,5,semiurb
9111050810,91110508101,17.01.2020,5,2,1,1250,1,41,1315,18,25,43,5,semiurb
9111050810,91110508101,17.01.2020,5,2,2,2210,7,41,2230,18,20,54,5,semiurb
9111050810,91110508101,18.01.2020,6,3,1,1250,1,41,1315,18,25,43,5,semiurb
9111050810,91110508101,18.01.2020,6,3,2,2205,7,41,2220,18,15,72,5,semiurb
9111050810,91110508101,19.01.2020,7,4,1,1250,1,41,1315,18,25,43,5,semiurb
9111050810,91110508101,19.01.2020,7,4,2,2210,7,41,2228,18,18,60,5,semiurb
9111050810,91110508101,20.01.2020,1,5,1,1050,4,41,1052,2,2,60,5,semiurb
9111050810,91110508101,20.01.2020,1,5,2,1105,7,41,1107,2,2,60,5,semiurb
9111050810,91110508101,20.01.2020,1,5,3,2100,1,41,2120,18,20,54,5,semiurb
9111050810,91110508101,21.01.2020,2,6,1,605,7,41,630,18,25,43,5,semiurb
9111050810,91110508101,21.01.2020,2,6,2,1455,11,41,1500,1,5,12,5,semiurb
9111050810,91110508101,21.01.2020,2,6,3,1635,7,41,1639,1,4,15,5,semiurb
9111050810,91110508101,21.01.2020,2,6,4,2100,1,41,2120,18,20,54,5,semiurb
9111050810,91110508101,22.01.2020,3,7,1,605,7,41,630,18,25,43,5,semiurb
9111050810,91110508102,16.01.2020,4,1,1,700,6,41,706,2.5,6,25,5,semiurb
9111050810,91110508102,16.01.2020,4,1,2,710,1,41,725,13,15,52,5,semiurb
9111050810,91110508102,16.01.2020,4,1,3,1325,7,41,1352,14,27,31,5,semiurb
9111050810,91110508102,16.01.2020,4,1,4,1615,6,41,1620,2.7,5,32,5,semiurb
9111050810,91110508102,16.01.2020,4,1,5,1628,7,41,1634,2.7,6,27,5,semiurb
9111050810,91110508102,17.01.2020,5,2,1,700,6,41,706,2.5,6,25,5,semiurb
9111050810,91110508102,17.01.2020,5,2,2,711,1,41,728,13,17,46,5,semiurb
9111050810,91110508102,17.01.2020,5,2,3,1600,7,41,1625,14,25,34,5,semiurb
9111050810,91110508102,18.01.2020,6,3,1,1200,5,41,1223,21,23,55,5,semiurb
9111050810,91110508102,18.01.2020,6,3,2,1640,7,41,1702,21,22,57,5,semiurb
9111050810,91110508102,20.01.2020,1,5,1,700,6,41,706,2.5,6,25,5,semiurb
9111050810,91110508102,20.01.2020,1,5,2,711,2,41,738,19,27,42,5,semiurb
9111050810,91110508102,20.01.2020,1,5,3,1237,2,41,1256,14,19,44,5,semiurb
9111050810,91110508102,20.01.2020,1,5,4,1315,7,41,1333,13,18,43,5,semiurb
9111050810,91110508102,20.01.2020,1,5,5,1720,4,41,1725,3.2,5,38,5,semiurb
9111050810,91110508102,20.01.2020,1,5,6,1742,7,41,1746,3.2,4,48,5,semiurb
9111050810,91110508102,21.01.2020,2,6,1,701,6,41,707,2.5,6,25,5,semiurb
9111050810,91110508102,21.01.2020,2,6,2,711,1,41,731,13,20,39,5,semiurb
9111050810,91110508102,21.01.2020,2,6,3,1805,7,41,1829,14,24,35,5,semiurb
9111050810,91110508102,22.01.2020,3,7,1,702,6,41,707,2.5,5,30,5,semiurb
9111050810,91110508102,22.01.2020,3,7,2,712,2,41,746,23,34,41,5,semiurb
9111050810,91110508102,22.01.2020,3,7,3,1221,7,41,1252,23,31,45,5,semiurb
9111050800,91110508001,13.01.2020,1,1,3,1650,6,41,1705,4,15,16,1,urban
9111050800,91110508001,13.01.2020,1,1,4,1730,6,41,1810,5,40,8,1,urban
9111050800,91110508001,13.01.2020,1,1,5,1820,7,41,1835,3,15,12,1,urban
9111050800,91110508001,13.01.2020,1,1,6,2220,11,41,2230,3,10,18,1,urban
9111050800,91110508001,13.01.2020,1,1,7,2300,7,41,2310,3,10,18,1,urban
9111050800,91110508001,14.01.2020,2,2,1,1105,4,41,1110,1,5,12,1,urban
9111050800,91110508001,14.01.2020,2,2,2,1155,7,41,1210,3,15,12,1,urban
9111050800,91110508001,15.01.2020,3,3,1,1605,4,41,1630,6,25,14,1,urban
9111050800,91110508001,15.01.2020,3,3,2,1750,7,41,1810,6,20,18,1,urban
9111050800,91110508001,16.01.2020,4,4,1,1040,6,41,1100,5,20,15,1,urban
9111050800,91110508001,16.01.2020,4,4,2,1125,4,41,1140,6,15,24,1,urban
9111050800,91110508001,16.01.2020,4,4,5,1445,7,41,1500,3.5,15,14,1,urban
9111050800,91110508001,17.01.2020,5,5,4,1840,6,41,1855,4,15,16,1,urban
9111050800,91110508001,17.01.2020,5,5,5,1920,7,41,1930,4,10,24,1,urban
9111050800,91110508001,18.01.2020,6,6,1,955,6,41,1002,3,7,26,1,urban
9111050800,91110508001,18.01.2020,6,6,2,1005,7,41,1010,3,5,36,1,urban
9111050800,91110508001,18.01.2020,6,6,5,1440,6,41,1445,2,5,24,1,urban
9111050800,91110508001,18.01.2020,6,6,6,1522,4,41,1533,5,11,27,1,urban
9111050800,91110508001,18.01.2020,6,6,7,1540,7,41,1547,3,7,26,1,urban
9111050737,91110507371,18.01.2020,6,1,1,720,3,41,745,15,25,36,6,rural
9111050737,91110507371,18.01.2020,6,1,2,1215,7,41,1235,15,20,45,6,rural
9111050737,91110507371,21.01.2020,2,4,1,1705,4,41,1710,2,5,24,6,rural
9111050737,91110507371,21.01.2020,2,4,2,1720,3,41,1745,17,25,41,6,rural
9111050737,91110507371,21.01.2020,2,4,3,1945,7,41,2005,17,20,51,6,rural
9111050737,91110507371,22.01.2020,3,5,1,930,11,41,935,3,5,36,6,rural
9111050737,91110507371,22.01.2020,3,5,2,945,7,41,952,3,7,26,6,rural
9111050737,91110507371,22.01.2020,3,5,3,1130,4,41,1150,9,20,27,6,rural
9111050737,91110507371,22.01.2020,3,5,4,1230,7,41,1252,9,22,25,6,rural
9111050737,91110507371,23.01.2020,4,6,1,931,4,41,945,9,14,39,6,rural
9111050737,91110507371,23.01.2020,4,6,2,1030,7,41,1045,9,15,36,6,rural
9111050737,91110507371,23.01.2020,4,6,3,1332,4,41,1358,22,26,51,6,rural
9111050737,91110507371,23.01.2020,4,6,4,1410,7,41,1438,22,28,47,6,rural
9111050737,91110507373,19.01.2020,7,2,1,1038,11,41,1042,1.5,4,23,6,rural
9111050737,91110507373,19.01.2020,7,2,2,1043,7,41,1048,1.5,5,18,6,rural
9111050737,91110507373,19.01.2020,7,2,3,1800,11,41,1824,17,24,43,6,rural
9111050737,91110507373,19.01.2020,7,2,4,1955,7,41,2010,13,15,52,6,rural
9111050737,91110507373,20.01.2020,1,3,1,630,5,41,648,11,18,37,6,rural
9111050737,91110507373,20.01.2020,1,3,2,830,1,41,852,13.2,22,36,6,rural
9111050737,91110507373,20.01.2020,1,3,3,1800,7,41,1813,10,13,46,6,rural
9111050737,91110507373,21.01.2020,2,4,1,838,1,41,850,10,12,50,6,rural
9111050737,91110507373,21.01.2020,2,4,2,1740,7,41,1750,10,10,60,6,rural
9111050737,91110507373,21.01.2020,2,4,3,1850,5,41,1933,28.4,43,40,6,rural
9111050737,91110507373,21.01.2020,2,4,4,2225,7,41,2259,27,34,48,6,rural
